ticket_no;flight_id;fare_conditions;amount
0005433959969;6919;Economy;7100,00
0005433960026;6919;Economy;7100,00
0005433959988;6919;Economy;7100,00
0005433960012;6919;Economy;7100,00
0005433960025;6919;Economy;7100,00
0005433960006;6919;Economy;7100,00
0005433959965;6919;Economy;7100,00
0005433959987;6919;Economy;7100,00
0005433959991;6919;Economy;7100,00
0005433959984;6919;Economy;7100,00
0005433960021;6919;Economy;7100,00
0005433960009;6919;Economy;7100,00
0005433959975;6919;Economy;7100,00
0005433960011;6919;Economy;7100,00
0005433959989;6919;Economy;7100,00
0005433959964;6919;Economy;7100,00
0005433959971;6919;Economy;7100,00
0005433959999;6919;Economy;7100,00
0005433960004;6919;Economy;7100,00
0005433960008;6919;Economy;7100,00
0005433960005;6919;Economy;7100,00
0005433959986;6919;Economy;7100,00
0005433959979;6919;Economy;7100,00
0005433959977;6919;Economy;7100,00
0005433960018;6919;Economy;7100,00
0005433960015;6919;Economy;7100,00
0005435082652;26095;Economy;3900,00
0005435082656;26095;Economy;3900,00
0005435082655;26095;Economy;3900,00
0005435082661;26095;Economy;3900,00
0005435082654;26095;Economy;3900,00
0005435082653;26095;Economy;3900,00
0005435082651;26095;Economy;3900,00
0005435082650;26095;Economy;3900,00
0005435082659;26095;Economy;3900,00
0005435082658;26095;Economy;3900,00
0005435082657;26095;Economy;3900,00
0005435082660;26095;Economy;3900,00
0005434244534;5036;Business;18000,00
0005434244524;5036;Business;18000,00
0005434244520;5036;Business;18000,00
0005434244527;5036;Business;18000,00
0005434244533;5036;Economy;6000,00
0005434244516;5036;Economy;6000,00
0005434244526;5036;Economy;6000,00
0005434244525;5036;Economy;6000,00
0005432166850;5036;Economy;6000,00
0005434244519;5036;Economy;6000,00
0005434244515;5036;Economy;6000,00
0005434244532;5036;Economy;6000,00
0005434244522;5036;Economy;6000,00
0005434244521;5036;Economy;6000,00
0005434244538;5036;Economy;6000,00
0005434244523;5036;Economy;6000,00
0005434244530;5036;Economy;6000,00
0005434244539;5036;Economy;6000,00
0005432166851;5036;Economy;6000,00
0005434244542;5036;Economy;6000,00
0005434244535;5036;Economy;6000,00
0005434244537;5036;Economy;6000,00
0005432166852;5036;Economy;6000,00
0005434244531;5036;Economy;6000,00
0005434244518;5036;Economy;6000,00
0005434244529;5036;Economy;6000,00
0005434244517;5036;Economy;6000,00
0005434244541;5036;Economy;6000,00
0005434244528;5036;Economy;6000,00
0005434244543;5036;Economy;6000,00
0005434244536;5036;Economy;6000,00
0005434244540;5036;Economy;6000,00
0005433613543;5035;Business;18000,00
0005433613582;5035;Business;18000,00
0005433784383;5035;Business;18000,00
0005433613546;5035;Business;18000,00
0005432667421;5035;Business;18000,00
0005433784384;5035;Business;18000,00
0005433613557;5035;Business;18000,00
0005433613554;5035;Business;18000,00
0005433613544;5035;Business;18000,00
0005433613552;5035;Business;18000,00
0005433784397;5035;Business;18000,00
0005433784368;5035;Business;18000,00
0005432104821;5035;Business;18000,00
0005433613606;5035;Business;18000,00
0005433613571;5035;Business;18000,00
0005433613547;5035;Business;18000,00
0005433784393;5035;Business;18000,00
0005433613570;5035;Business;18000,00
0005433613592;5035;Business;18000,00
0005432104840;5035;Business;18000,00
0005433613541;5035;Business;18000,00
0005433613590;5035;Business;18000,00
0005432104855;5035;Business;18000,00
0005432145081;5035;Business;18000,00
0005432104844;5035;Business;18000,00
0005433784385;5035;Business;18000,00
0005432104842;5035;Business;18000,00
0005433784388;5035;Business;18000,00
0005432104822;5035;Economy;6600,00
0005433613558;5035;Economy;6600,00
0005433784391;5035;Economy;6600,00
0005433613561;5035;Economy;6600,00
0005432104857;5035;Economy;6600,00
0005433784370;5035;Economy;6600,00
0005433613566;5035;Economy;6000,00
0005433613560;5035;Economy;6000,00
0005433784386;5035;Economy;6000,00
0005432104814;5035;Economy;6000,00
0005432665241;5035;Economy;6000,00
0005432145079;5035;Economy;6000,00
0005432666357;5035;Economy;6000,00
0005433613593;5035;Economy;6000,00
0005433784396;5035;Economy;6000,00
0005432104832;5035;Economy;6000,00
0005433613605;5035;Economy;6000,00
0005433784387;5035;Economy;6000,00
0005433613550;5035;Economy;6000,00
0005433613537;5035;Economy;6000,00
0005432104853;5035;Economy;6000,00
0005433613584;5035;Economy;6000,00
0005433784376;5035;Economy;6000,00
0005433784374;5035;Economy;6000,00
0005432104816;5035;Economy;6000,00
0005433784400;5035;Economy;6000,00
0005432104830;5035;Economy;6000,00
0005432104847;5035;Economy;6000,00
0005433613598;5035;Economy;6000,00
0005432666355;5035;Economy;6000,00
0005433784379;5035;Economy;6000,00
0005433784395;5035;Economy;6000,00
0005432666356;5035;Economy;6000,00
0005432104825;5035;Economy;6000,00
0005433613572;5035;Economy;6000,00
0005433784390;5035;Economy;6000,00
0005433613538;5035;Economy;6000,00
0005433613607;5035;Economy;6000,00
0005433784372;5035;Economy;6000,00
0005433613587;5035;Economy;6000,00
0005433613540;5035;Economy;6000,00
0005433613604;5035;Economy;6000,00
0005432104851;5035;Economy;6000,00
0005432104812;5035;Economy;6000,00
0005432104829;5035;Economy;6000,00
0005432104838;5035;Economy;6000,00
0005433613549;5035;Economy;6000,00
0005432104839;5035;Economy;6000,00
0005433613563;5035;Economy;6000,00
0005432104811;5035;Economy;6000,00
0005433784389;5035;Economy;6000,00
0005433613562;5035;Economy;6000,00
0005433613602;5035;Economy;6000,00
0005432667422;5035;Economy;6000,00
0005433613565;5035;Economy;6000,00
0005433613595;5035;Economy;6000,00
0005433784392;5035;Economy;6000,00
0005432104831;5035;Economy;6000,00
0005432104837;5035;Economy;6000,00
0005433613548;5035;Economy;6000,00
0005433784371;5035;Economy;6000,00
0005432104843;5035;Economy;6000,00
0005433784398;5035;Economy;6000,00
0005433613559;5035;Economy;6000,00
0005433784399;5035;Economy;6000,00
0005432145080;5035;Economy;6000,00
0005433613545;5035;Economy;6600,00
0005432104856;5035;Economy;6600,00
0005433613555;5035;Economy;6600,00
0005433613601;5035;Economy;6600,00
0005433784381;5035;Economy;6600,00
0005433613574;5035;Economy;6000,00
0005432104834;5035;Economy;6000,00
0005432104841;5035;Economy;6000,00
0005433784378;5035;Economy;6000,00
0005433613576;5035;Economy;6000,00
0005433613539;5035;Economy;6600,00
0005432104850;5035;Economy;6000,00
0005432104826;5035;Economy;6000,00
0005432104836;5035;Economy;6000,00
0005433613600;5035;Economy;6000,00
0005432104833;5035;Economy;6000,00
0005433613583;5035;Economy;6000,00
0005433784375;5035;Economy;6000,00
0005433613588;5035;Economy;6000,00
0005433613597;5035;Economy;6000,00
0005432104849;5035;Economy;6000,00
0005433613577;5035;Economy;6000,00
0005432104846;5035;Economy;6000,00
0005433613564;5035;Economy;6000,00
0005432104827;5035;Economy;6000,00
0005433613585;5035;Economy;6000,00
0005433613603;5035;Economy;6000,00
0005433784373;5035;Economy;6000,00
0005433613610;5035;Economy;6000,00
0005432104818;5035;Economy;6000,00
0005433784377;5035;Economy;6000,00
0005433613556;5035;Economy;6000,00
0005432104809;5035;Economy;6000,00
0005433613591;5035;Economy;6000,00
0005433613579;5035;Economy;6000,00
0005432104835;5035;Economy;6000,00
0005432104820;5035;Economy;6000,00
0005432104858;5035;Economy;6000,00
0005433784369;5035;Economy;6000,00
0005432104815;5035;Economy;6000,00
0005433784394;5035;Economy;6000,00
0005433613575;5035;Economy;6000,00
0005433784367;5035;Economy;6000,00
0005433613567;5035;Economy;6000,00
0005432104810;5035;Economy;6000,00
0005433613608;5035;Economy;6000,00
0005433613568;5035;Economy;6000,00
0005433613581;5035;Economy;6000,00
0005432104823;5035;Economy;6000,00
0005432665242;5035;Economy;6000,00
0005433613609;5035;Economy;6000,00
0005432104813;5035;Economy;6000,00
0005432665243;5035;Economy;6000,00
0005433613553;5035;Economy;6000,00
0005433613594;5035;Economy;6000,00
0005433613596;5035;Economy;6000,00
0005433613569;5035;Economy;6000,00
0005433613580;5035;Economy;6000,00
0005432104828;5035;Economy;6000,00
0005432104845;5035;Economy;6000,00
0005433613536;5035;Economy;6000,00
0005433784382;5035;Economy;6000,00
0005432104848;5035;Economy;6000,00
0005433613573;5035;Economy;6000,00
0005432104824;5035;Economy;6000,00
0005433613542;5035;Economy;6000,00
0005432104852;5035;Economy;6000,00
0005432104819;5035;Economy;6000,00
0005433613586;5035;Economy;6000,00
0005433613578;5035;Economy;6000,00
0005432104854;5035;Economy;6000,00
0005433784380;5035;Economy;6000,00
0005433613599;5035;Economy;6000,00
0005433613589;5035;Economy;6000,00
0005433613551;5035;Economy;6000,00
0005432104817;5035;Economy;6000,00
0005434173456;5033;Business;18000,00
0005434229015;5033;Business;18000,00
0005434229017;5033;Business;18000,00
0005434229028;5033;Business;18000,00
0005434264752;5033;Business;18000,00
0005434149555;5033;Business;18000,00
0005434149545;5033;Business;18000,00
0005434264740;5033;Business;18000,00
0005434264745;5033;Business;18000,00
0005434229031;5033;Business;18000,00
0005434173458;5033;Economy;6600,00
0005434173457;5033;Economy;6600,00
0005434264731;5033;Economy;6000,00
0005434229016;5033;Economy;6000,00
0005434229018;5033;Economy;6000,00
0005434229021;5033;Economy;6000,00
0005434149550;5033;Economy;6000,00
0005434264736;5033;Economy;6000,00
0005434264743;5033;Economy;6000,00
0005434264753;5033;Economy;6000,00
0005434149547;5033;Economy;6000,00
0005434264747;5033;Economy;6000,00
0005434149556;5033;Economy;6000,00
0005434229032;5033;Economy;6000,00
0005434229030;5033;Economy;6000,00
0005434264749;5033;Economy;6000,00
0005434264733;5033;Economy;6000,00
0005434264748;5033;Economy;6000,00
0005434149552;5033;Economy;6000,00
0005434264730;5033;Economy;6000,00
0005434264737;5033;Economy;6000,00
0005434229026;5033;Economy;6000,00
0005434149549;5033;Economy;6000,00
0005434229033;5033;Economy;6000,00
0005434149553;5033;Economy;6000,00
0005434229029;5033;Economy;6000,00
0005434229013;5033;Economy;6000,00
0005434264741;5033;Economy;6000,00
0005434264732;5033;Economy;6000,00
0005434229034;5033;Economy;6000,00
0005434264729;5033;Economy;6600,00
0005434229019;5033;Economy;6600,00
0005434149544;5033;Economy;6000,00
0005434229014;5033;Economy;6000,00
0005434264750;5033;Economy;6000,00
0005434229020;5033;Economy;6000,00
0005434229022;5033;Economy;6000,00
0005434229027;5033;Economy;6000,00
0005434149551;5033;Economy;6000,00
0005434149554;5033;Economy;6000,00
0005434264742;5033;Economy;6000,00
0005434229025;5033;Economy;6000,00
0005434229012;5033;Economy;6000,00
0005434264735;5033;Economy;6000,00
0005434264728;5033;Economy;6000,00
0005434264746;5033;Economy;6000,00
0005434149548;5033;Economy;6000,00
0005434264744;5033;Economy;6000,00
0005434149546;5033;Economy;6000,00
0005434264734;5033;Economy;6000,00
0005434229023;5033;Economy;6000,00
0005434264739;5033;Economy;6000,00
0005434264751;5033;Economy;6000,00
0005434229024;5033;Economy;6000,00
0005434173459;5033;Economy;6000,00
0005434264738;5033;Economy;6000,00
0005432034525;8570;Business;18000,00
0005432335854;8570;Business;18000,00
0005432034517;8570;Business;18000,00
0005432034509;8570;Business;18000,00
0005432034533;8570;Business;18000,00
0005432034521;8570;Business;18000,00
0005433534464;8570;Business;18000,00
0005435006668;8570;Business;18000,00
0005433534465;8570;Business;18000,00
0005432335857;8570;Business;18000,00
0005433815310;8570;Business;18000,00
0005432034514;8570;Business;18000,00
0005433690896;8570;Business;18000,00
0005432034523;8570;Business;18000,00
0005435006648;8570;Business;18000,00
0005432034508;8570;Business;18000,00
0005432335849;8570;Business;18000,00
0005432034515;8570;Business;18000,00
0005432034510;8570;Business;18000,00
0005433689878;8570;Economy;6600,00
0005435006662;8570;Economy;6600,00
0005432034527;8570;Economy;6600,00
0005435006652;8570;Economy;6000,00
0005433815313;8570;Economy;6000,00
0005432034528;8570;Economy;6000,00
0005433815314;8570;Economy;6000,00
0005434311187;8570;Economy;6000,00
0005432047492;8570;Economy;6000,00
0005435006653;8570;Economy;6000,00
0005435006666;8570;Economy;6000,00
0005435286552;8570;Economy;6000,00
0005432034529;8570;Economy;6000,00
0005435006664;8570;Economy;6000,00
0005432335845;8570;Economy;6000,00
0005432047493;8570;Economy;6000,00
0005432335853;8570;Economy;6000,00
0005432335852;8570;Economy;6000,00
0005435006649;8570;Economy;6000,00
0005435006656;8570;Economy;6000,00
0005432034522;8570;Economy;6000,00
0005432034531;8570;Economy;6000,00
0005434311186;8570;Economy;6000,00
0005432034507;8570;Economy;6000,00
0005435006665;8570;Economy;6000,00
0005433689881;8570;Economy;6000,00
0005432034532;8570;Economy;6000,00
0005433690894;8570;Economy;6000,00
0005433690895;8570;Economy;6000,00
0005432335847;8570;Economy;6000,00
0005432335855;8570;Economy;6000,00
0005435006651;8570;Economy;6000,00
0005435006650;8570;Economy;6000,00
0005432034516;8570;Economy;6000,00
0005435006659;8570;Economy;6000,00
0005433689879;8570;Economy;6000,00
0005432034520;8570;Economy;6000,00
0005435286551;8570;Economy;6600,00
0005435006669;8570;Economy;6600,00
0005435006654;8570;Economy;6600,00
0005434311185;8570;Economy;6000,00
0005432335851;8570;Economy;6000,00
0005432034518;8570;Economy;6000,00
0005432034526;8570;Economy;6000,00
0005432335848;8570;Economy;6000,00
0005432034511;8570;Economy;6000,00
0005435286553;8570;Economy;6000,00
0005433815311;8570;Economy;6000,00
0005432047494;8570;Economy;6000,00
0005435006670;8570;Economy;6000,00
0005432034513;8570;Economy;6000,00
0005435006663;8570;Economy;6000,00
0005435286549;8570;Economy;6000,00
0005435006667;8570;Economy;6000,00
0005435006658;8570;Economy;6000,00
0005433688778;8570;Economy;6000,00
0005432034506;8570;Economy;6000,00
0005433815312;8570;Economy;6000,00
0005433534466;8570;Economy;6000,00
0005432335850;8570;Economy;6000,00
0005435006671;8570;Economy;6000,00
0005435006647;8570;Economy;6000,00
0005433688777;8570;Economy;6000,00
0005432335846;8570;Economy;6000,00
0005435006661;8570;Economy;6000,00
0005433689880;8570;Economy;6000,00
0005435286550;8570;Economy;6000,00
0005435006655;8570;Economy;6000,00
0005432034530;8570;Economy;6000,00
0005435006657;8570;Economy;6000,00
0005432034512;8570;Economy;6000,00
0005432034524;8570;Economy;6000,00
0005432034519;8570;Economy;6000,00
0005435006660;8570;Economy;6000,00
0005432335856;8570;Economy;6000,00
0005433202137;12637;Economy;16200,00
0005433202141;12637;Economy;14800,00
0005433202142;12637;Economy;14800,00
0005433202145;12637;Economy;14800,00
0005433202140;12637;Economy;14800,00
0005433202139;12637;Economy;14800,00
0005433202133;12637;Economy;14800,00
0005433202144;12637;Economy;14800,00
0005433202136;12637;Economy;14800,00
0005433202135;12637;Economy;14800,00
0005433202143;12637;Economy;14800,00
0005433202134;12637;Economy;14800,00
0005433202138;12637;Economy;14800,00
0005433202146;12637;Economy;14800,00
0005434638899;23344;Economy;16200,00
0005432290583;23344;Economy;16200,00
0005434638888;23344;Economy;16200,00
0005434638890;23344;Economy;16200,00
0005434638893;23344;Economy;14800,00
0005434638883;23344;Economy;14800,00
0005434638882;23344;Economy;14800,00
0005434638894;23344;Economy;14800,00
0005434638897;23344;Economy;14800,00
0005434638898;23344;Economy;14800,00
0005434638878;23344;Economy;14800,00
0005434638885;23344;Economy;14800,00
0005434638879;23344;Economy;14800,00
0005432290584;23344;Economy;14800,00
0005434638881;23344;Economy;14800,00
0005434638901;23344;Economy;14800,00
0005434638876;23344;Economy;14800,00
0005434638877;23344;Economy;14800,00
0005434638887;23344;Economy;14800,00
0005434638892;23344;Economy;14800,00
0005434638895;23344;Economy;14800,00
0005434638886;23344;Economy;14800,00
0005434638896;23344;Economy;14800,00
0005434638902;23344;Economy;14800,00
0005434638880;23344;Economy;14800,00
0005434638900;23344;Economy;14800,00
0005434638891;23344;Economy;14800,00
0005434638884;23344;Economy;14800,00
0005434638889;23344;Economy;14800,00
0005432054258;21084;Business;18900,00
0005432848836;21084;Economy;6300,00
0005432054260;21084;Economy;6300,00
0005432054259;21084;Economy;6300,00
0005432054261;21084;Economy;6300,00
0005432327978;31230;Business;18900,00
0005432287109;31230;Business;18900,00
0005432327981;31230;Business;18900,00
0005432382526;31230;Business;18900,00
0005432382543;31230;Business;18900,00
0005432382521;31230;Business;18900,00
0005432327973;31230;Business;18900,00
0005432382561;31230;Business;18900,00
0005432327940;31230;Business;18900,00
0005432382531;31230;Business;18900,00
0005432327969;31230;Business;18900,00
0005432382541;31230;Business;18900,00
0005432327959;31230;Economy;6300,00
0005432327948;31230;Economy;6300,00
0005432327938;31230;Economy;6300,00
0005432382529;31230;Economy;6300,00
0005432327960;31230;Economy;6300,00
0005432382551;31230;Economy;6300,00
0005432382528;31230;Economy;6300,00
0005432382540;31230;Economy;6300,00
0005432382562;31230;Economy;6300,00
0005432327968;31230;Economy;6900,00
0005432382549;31230;Economy;6900,00
0005432327957;31230;Economy;6900,00
0005432382558;31230;Economy;6900,00
0005432382544;31230;Economy;6300,00
0005432382524;31230;Economy;6300,00
0005432327945;31230;Economy;6300,00
0005432327963;31230;Economy;6300,00
0005432382535;31230;Economy;6300,00
0005432327976;31230;Economy;6300,00
0005432382527;31230;Economy;6300,00
0005432327971;31230;Economy;6300,00
0005432327982;31230;Economy;6300,00
0005432327949;31230;Economy;6300,00
0005432327983;31230;Economy;6300,00
0005432382559;31230;Economy;6300,00
0005432382539;31230;Economy;6300,00
0005432327979;31230;Economy;6300,00
0005432382522;31230;Economy;6300,00
0005432327953;31230;Economy;6300,00
0005432327967;31230;Economy;6300,00
0005432327952;31230;Economy;6300,00
0005432382532;31230;Economy;6300,00
0005432382557;31230;Economy;6300,00
0005432327943;31230;Economy;6300,00
0005432327975;31230;Economy;6300,00
0005432382552;31230;Economy;6300,00
0005432382523;31230;Economy;6300,00
0005432327939;31230;Economy;6300,00
0005432382563;31230;Economy;6300,00
0005432382553;31230;Economy;6300,00
0005432382545;31230;Economy;6300,00
0005432327956;31230;Economy;6300,00
0005432327942;31230;Economy;6300,00
0005432327964;31230;Economy;6300,00
0005432382547;31230;Economy;6300,00
0005432287108;31230;Economy;6300,00
0005432327941;31230;Economy;6300,00
0005432327961;31230;Economy;6300,00
0005432382546;31230;Economy;6300,00
0005432382525;31230;Economy;6300,00
0005432382548;31230;Economy;6300,00
0005432327965;31230;Economy;6300,00
0005432327954;31230;Economy;6300,00
0005432382536;31230;Economy;6300,00
0005432327946;31230;Economy;6300,00
0005432327950;31230;Economy;6300,00
0005432382554;31230;Economy;6300,00
0005432382550;31230;Economy;6300,00
0005432382556;31230;Economy;6300,00
0005432287106;31230;Economy;6300,00
0005432327980;31230;Economy;6300,00
0005432382555;31230;Economy;6300,00
0005432382537;31230;Economy;6300,00
0005432382534;31230;Economy;6300,00
0005432327955;31230;Economy;6300,00
0005432327944;31230;Economy;6300,00
0005432327962;31230;Economy;6300,00
0005432327970;31230;Economy;6300,00
0005432327977;31230;Economy;6300,00
0005432327951;31230;Economy;6300,00
0005432382538;31230;Economy;6300,00
0005432287107;31230;Economy;6300,00
0005432382560;31230;Economy;6300,00
0005432327966;31230;Economy;6300,00
0005432327984;31230;Economy;6300,00
0005432382530;31230;Economy;6300,00
0005432327958;31230;Economy;6300,00
0005432327972;31230;Economy;6300,00
0005432382533;31230;Economy;6300,00
0005432327947;31230;Economy;6300,00
0005432382542;31230;Economy;6300,00
0005432327974;31230;Economy;6300,00
0005433642091;2491;Business;89600,00
0005433642100;2491;Business;89600,00
0005433642109;2491;Business;89600,00
0005433642114;2491;Business;89600,00
0005433642117;2491;Business;89600,00
0005433642108;2491;Economy;29900,00
0005433642119;2491;Economy;29900,00
0005433642090;2491;Economy;32800,00
0005433642088;2491;Economy;29900,00
0005433642112;2491;Economy;29900,00
0005433642102;2491;Economy;29900,00
0005433642106;2491;Economy;29900,00
0005433642095;2491;Economy;29900,00
0005433642103;2491;Economy;29900,00
0005433642092;2491;Economy;29900,00
0005433642118;2491;Economy;29900,00
0005433642115;2491;Economy;29900,00
0005433642101;2491;Economy;29900,00
0005433642110;2491;Economy;29900,00
0005433642097;2491;Economy;29900,00
0005433642094;2491;Economy;29900,00
0005433642098;2491;Economy;29900,00
0005433642104;2491;Economy;29900,00
0005433642113;2491;Economy;29900,00
0005433642116;2491;Economy;29900,00
0005433642111;2491;Economy;29900,00
0005433642105;2491;Economy;29900,00
0005433642093;2491;Economy;29900,00
0005433642089;2491;Economy;29900,00
0005433642099;2491;Economy;29900,00
0005433642096;2491;Economy;29900,00
0005433642107;2491;Economy;29900,00
0005432953791;27596;Business;89600,00
0005432953802;27596;Business;89600,00
0005432953798;27596;Business;89600,00
0005432953808;27596;Business;89600,00
0005432953811;27596;Business;89600,00
0005432953809;27596;Business;89600,00
0005432953807;27596;Business;89600,00
0005432953806;27596;Economy;29900,00
0005432953796;27596;Economy;29900,00
0005432953793;27596;Economy;29900,00
0005432953799;27596;Economy;29900,00
0005432953785;27596;Economy;29900,00
0005432953801;27596;Economy;29900,00
0005432953797;27596;Economy;29900,00
0005432953803;27596;Economy;29900,00
0005432953795;27596;Economy;29900,00
0005432953788;27596;Economy;29900,00
0005432953810;27596;Economy;29900,00
0005432953790;27596;Economy;29900,00
0005432953805;27596;Economy;29900,00
0005432953789;27596;Economy;29900,00
0005432953794;27596;Economy;29900,00
0005432953786;27596;Economy;29900,00
0005432953804;27596;Economy;29900,00
0005432953787;27596;Economy;29900,00
0005432953800;27596;Economy;29900,00
0005432953792;27596;Economy;29900,00
0005432423649;13331;Business;12700,00
0005432423656;13331;Business;12700,00
0005432423682;13331;Business;12700,00
0005432423671;13331;Business;12700,00
0005432423652;13331;Business;12700,00
0005432423658;13331;Business;12700,00
0005432423690;13331;Business;12700,00
0005432423677;13331;Economy;4200,00
0005432423657;13331;Economy;4200,00
0005432423660;13331;Economy;4200,00
0005432423664;13331;Economy;4200,00
0005432423665;13331;Economy;4200,00
0005432423670;13331;Economy;4200,00
0005432423663;13331;Economy;4200,00
0005432423667;13331;Economy;4200,00
0005432423668;13331;Economy;4700,00
0005432423693;13331;Economy;4700,00
0005432423674;13331;Economy;4700,00
0005432423653;13331;Economy;4200,00
0005432423662;13331;Economy;4200,00
0005432423650;13331;Economy;4200,00
0005432423679;13331;Economy;4200,00
0005432423681;13331;Economy;4200,00
0005432423684;13331;Economy;4200,00
0005432423687;13331;Economy;4200,00
0005432423661;13331;Economy;4200,00
0005432423675;13331;Economy;4200,00
0005432423685;13331;Economy;4200,00
0005432423666;13331;Economy;4200,00
0005432423659;13331;Economy;4200,00
0005432423654;13331;Economy;4200,00
0005432423651;13331;Economy;4200,00
0005432423655;13331;Economy;4200,00
0005432423678;13331;Economy;4200,00
0005432423672;13331;Economy;4200,00
0005432423673;13331;Economy;4200,00
0005432423648;13331;Economy;4200,00
0005432423683;13331;Economy;4200,00
0005432423676;13331;Economy;4200,00
0005432423691;13331;Economy;4200,00
0005432423688;13331;Economy;4200,00
0005432423692;13331;Economy;4200,00
0005432423669;13331;Economy;4200,00
0005432423680;13331;Economy;4200,00
0005432423689;13331;Economy;4200,00
0005432423686;13331;Economy;4200,00
0005434448261;9596;Business;32600,00
0005432822084;9596;Business;32600,00
0005432817020;9596;Business;32600,00
0005432817013;9596;Business;32600,00
0005432817004;9596;Business;32600,00
0005432816998;9596;Business;32600,00
0005434448264;9596;Economy;10900,00
0005434448263;9596;Economy;10900,00
0005432817018;9596;Economy;10900,00
0005432817011;9596;Economy;10900,00
0005432288936;9596;Economy;11900,00
0005432288935;9596;Economy;11900,00
0005432817003;9596;Economy;11900,00
0005432822087;9596;Economy;11900,00
0005432817000;9596;Economy;11900,00
0005432817016;9596;Economy;10900,00
0005432817024;9596;Economy;10900,00
0005432817007;9596;Economy;10900,00
0005432817025;9596;Economy;10900,00
0005432822085;9596;Economy;10900,00
0005432817010;9596;Economy;10900,00
0005432817019;9596;Economy;10900,00
0005434448262;9596;Economy;10900,00
0005432817006;9596;Economy;10900,00
0005432817026;9596;Economy;10900,00
0005432817017;9596;Economy;10900,00
0005432817015;9596;Economy;10900,00
0005432816999;9596;Economy;10900,00
0005432822082;9596;Economy;10900,00
0005432822086;9596;Economy;10900,00
0005432817009;9596;Economy;10900,00
0005432817027;9596;Economy;10900,00
0005432288934;9596;Economy;10900,00
0005432822080;9596;Economy;10900,00
0005432817005;9596;Economy;10900,00
0005432822081;9596;Economy;10900,00
0005432817002;9596;Economy;10900,00
0005432817023;9596;Economy;10900,00
0005432817014;9596;Economy;10900,00
0005432817022;9596;Economy;10900,00
0005432817001;9596;Economy;10900,00
0005432817021;9596;Economy;10900,00
0005432817012;9596;Economy;10900,00
0005432822083;9596;Economy;10900,00
0005432817008;9596;Economy;10900,00
0005432901346;28993;Business;32600,00
0005434157356;28993;Business;32600,00
0005432002045;28993;Business;32600,00
0005432901345;28993;Business;32600,00
0005432901335;28993;Business;32600,00
0005434157360;28993;Business;32600,00
0005432901331;28993;Business;32600,00
0005434157358;28993;Economy;10900,00
0005434157361;28993;Economy;11900,00
0005432901342;28993;Economy;10900,00
0005432901336;28993;Economy;10900,00
0005434157362;28993;Economy;10900,00
0005432901330;28993;Economy;10900,00
0005434186152;28993;Economy;10900,00
0005432901344;28993;Economy;10900,00
0005432901339;28993;Economy;10900,00
0005432901341;28993;Economy;10900,00
0005432901333;28993;Economy;10900,00
0005432901338;28993;Economy;10900,00
0005432901332;28993;Economy;10900,00
0005434186150;28993;Economy;10900,00
0005432901337;28993;Economy;10900,00
0005432901329;28993;Economy;10900,00
0005434157359;28993;Economy;10900,00
0005432901340;28993;Economy;10900,00
0005432901334;28993;Economy;10900,00
0005432002044;28993;Economy;10900,00
0005434186151;28993;Economy;10900,00
0005434157357;28993;Economy;10900,00
0005432901343;28993;Economy;10900,00
0005432613797;15058;Economy;11000,00
0005432611647;15058;Economy;11000,00
0005432611650;15058;Economy;11000,00
0005432611649;15058;Economy;11000,00
0005432613799;15058;Economy;11000,00
0005432611648;15058;Economy;11000,00
0005432613800;15058;Economy;11000,00
0005432613798;15058;Economy;11000,00
0005435842314;31644;Economy;11000,00
0005435841810;31644;Economy;11000,00
0005433568088;11866;Business;105900,00
0005433568084;11866;Business;105900,00
0005433568117;11866;Business;105900,00
0005433568079;11866;Business;105900,00
0005433568102;11866;Business;105900,00
0005433568122;11866;Business;105900,00
0005433568087;11866;Business;105900,00
0005433568076;11866;Business;105900,00
0005433568069;11866;Economy;35300,00
0005433568072;11866;Economy;35300,00
0005433568090;11866;Economy;35300,00
0005433568121;11866;Economy;35300,00
0005433568113;11866;Economy;38800,00
0005433568110;11866;Economy;35300,00
0005433568112;11866;Economy;35300,00
0005433568095;11866;Economy;35300,00
0005433568114;11866;Economy;35300,00
0005433568104;11866;Economy;35300,00
0005433568101;11866;Economy;35300,00
0005433568085;11866;Economy;35300,00
0005433568073;11866;Economy;35300,00
0005433568119;11866;Economy;35300,00
0005433568107;11866;Economy;35300,00
0005433568094;11866;Economy;35300,00
0005433568070;11866;Economy;35300,00
0005433568091;11866;Economy;35300,00
0005433568081;11866;Economy;35300,00
0005433568118;11866;Economy;35300,00
0005433568086;11866;Economy;35300,00
0005433568115;11866;Economy;35300,00
0005433568108;11866;Economy;35300,00
0005433568093;11866;Economy;35300,00
0005433568120;11866;Economy;35300,00
0005433568099;11866;Economy;35300,00
0005433568123;11866;Economy;35300,00
0005433568083;11866;Economy;35300,00
0005433568071;11866;Economy;35300,00
0005433568097;11866;Economy;35300,00
0005433568080;11866;Economy;35300,00
0005433568075;11866;Economy;35300,00
0005433568089;11866;Economy;35300,00
0005433568106;11866;Economy;35300,00
0005433568078;11866;Economy;35300,00
0005433568100;11866;Economy;35300,00
0005433568082;11866;Economy;35300,00
0005433568096;11866;Economy;35300,00
0005433568109;11866;Economy;35300,00
0005433568105;11866;Economy;35300,00
0005433568074;11866;Economy;35300,00
0005433568111;11866;Economy;35300,00
